"","iso","year","threshold","mnninc999i","mhweal999i","w","n","currency"
"601","AT",2013,5e+08,269722321565.427,1238222295263.68,34962302854,29,"EUR"
"602","AT",2013,1e+09,269722321565.427,1238222295263.68,18221272027,6,"EUR"
"603","AT",2013,2e+09,269722321565.427,1238222295263.68,15435375064,4,"EUR"
"604","AT",2013,5e+09,269722321565.427,1238222295263.68,5345910388,1,"EUR"
"605","AT",2013,1e+10,269722321565.427,1238222295263.68,0,0,"EUR"
"606","AT",2013,2e+10,269722321565.427,1238222295263.68,0,0,"EUR"
"607","AT",2013,5e+10,269722321565.427,1238222295263.68,0,0,"EUR"
"608","AT",2013,1e+11,269722321565.427,1238222295263.68,0,0,"EUR"
"609","AT",2014,1e+05,276192684075.945,1306797222556.71,1229301682467,2872717,"EUR"
"610","AT",2014,2e+05,276192684075.945,1306797222556.71,1051526817297,1634531,"EUR"
"611","AT",2014,5e+05,276192684075.945,1306797222556.71,697032590367,475815,"EUR"
"612","AT",2014,1e+06,276192684075.945,1306797222556.71,471111048785,143461,"EUR"
"613","AT",2014,2e+06,276192684075.945,1306797222556.71,350430442407,54672,"EUR"
"614","AT",2014,5e+06,276192684075.945,1306797222556.71,231601136883,14736,"EUR"
"615","AT",2014,1e+07,276192684075.945,1306797222556.71,166902949733,5218,"EUR"
"616","AT",2014,2e+07,276192684075.945,1306797222556.71,120778091919,1824,"EUR"
"617","AT",2014,5e+07,276192684075.945,1306797222556.71,80053842783,441,"EUR"
"618","AT",2014,1e+08,276192684075.945,1306797222556.71,59892903048,143,"EUR"
"619","AT",2014,2e+08,276192684075.945,1306797222556.71,49906686540,61,"EUR"
"620","AT",2014,5e+08,276192684075.945,1306797222556.71,39856438999,32,"EUR"
"621","AT",2014,1e+09,276192684075.945,1306797222556.71,21753845667,6,"EUR"
"622","AT",2014,2e+09,276192684075.945,1306797222556.71,18366568660,4,"EUR"
"623","AT",2014,5e+09,276192684075.945,1306797222556.71,12344742870,2,"EUR"
"624","AT",2014,1e+10,276192684075.945,1306797222556.71,0,0,"EUR"
"625","AT",2014,2e+10,276192684075.945,1306797222556.71,0,0,"EUR"
"626","AT",2014,5e+10,276192684075.945,1306797222556.71,0,0,"EUR"
"627","AT",2014,1e+11,276192684075.945,1306797222556.71,0,0,"EUR"
"628","AT",2015,1e+05,282195560276.796,1357544984682.64,1281318176619,2928096,"EUR"
"629","AT",2015,2e+05,282195560276.796,1357544984682.64,1100644421467,1671930,"EUR"
"630","AT",2015,5e+05,282195560276.796,1357544984682.64,745302309567,507232,"EUR"
"631","AT",2015,1e+06,282195560276.796,1357544984682.64,501956439685,151946,"EUR"
"632","AT",2015,2e+06,282195560276.796,1357544984682.64,375836237503,58298,"EUR"
"633","AT",2015,5e+06,282195560276.796,1357544984682.64,249041429422,15782,"EUR"
"634","AT",2015,1e+07,282195560276.796,1357544984682.64,179654736065,5589,"EUR"
"635","AT",2015,2e+07,282195560276.796,1357544984682.64,130163359725,1944,"EUR"
"636","AT",2015,5e+07,282195560276.796,1357544984682.64,86676233839,464,"EUR"
"637","AT",2015,1e+08,282195560276.796,1357544984682.64,65201023653,150,"EUR"
"638","AT",2015,2e+08,282195560276.796,1357544984682.64,54073185641,61,"EUR"
"639","AT",2015,5e+08,282195560276.796,1357544984682.64,45287646213,33,"EUR"
"640","AT",2015,1e+09,282195560276.796,1357544984682.64,26633309707,7,"EUR"
"641","AT",2015,2e+09,282195560276.796,1357544984682.64,21901503414,4,"EUR"
"642","AT",2015,5e+09,282195560276.796,1357544984682.64,15682558000,2,"EUR"
"643","AT",2015,1e+10,282195560276.796,1357544984682.64,0,0,"EUR"
"644","AT",2015,2e+10,282195560276.796,1357544984682.64,0,0,"EUR"
"645","AT",2015,5e+10,282195560276.796,1357544984682.64,0,0,"EUR"
"646","AT",2015,1e+11,282195560276.796,1357544984682.64,0,0,"EUR"
"647","AT",2016,1e+05,295761377343.356,1445376257861.78,1370889446047,3052748,"EUR"
"648","AT",2016,2e+05,295761377343.356,1445376257861.78,1182822505327,1754856,"EUR"
"649","AT",2016,5e+05,295761377343.356,1445376257861.78,820125817311,566802,"EUR"
"650","AT",2016,1e+06,295761377343.356,1445376257861.78,545270658107,168738,"EUR"
"651","AT",2016,2e+06,295761377343.356,1445376257861.78,404958839852,63484,"EUR"
"652","AT",2016,5e+06,295761377343.356,1445376257861.78,265897780461,16852,"EUR"
"653","AT",2016,1e+07,295761377343.356,1445376257861.78,191930047051,6017,"EUR"
"654","AT",2016,2e+07,295761377343.356,1445376257861.78,138564079563,2094,"EUR"
"655","AT",2016,5e+07,295761377343.356,1445376257861.78,91650983781,505,"EUR"
"656","AT",2016,1e+08,295761377343.356,1445376257861.78,68937032801,169,"EUR"
"657","AT",2016,2e+08,295761377343.356,1445376257861.78,56085348956,64,"EUR"
"658","AT",2016,5e+08,295761377343.356,1445376257861.78,45602290617,33,"EUR"
"659","AT",2016,1e+09,295761377343.356,1445376257861.78,26199222386,6,"EUR"
"660","AT",2016,2e+09,295761377343.356,1445376257861.78,23669642294,4,"EUR"
"661","AT",2016,5e+09,295761377343.356,1445376257861.78,19152534986,2,"EUR"
"662","AT",2016,1e+10,295761377343.356,1445376257861.78,11925163293,1,"EUR"
"663","AT",2016,2e+10,295761377343.356,1445376257861.78,0,0,"EUR"
"664","AT",2016,5e+10,295761377343.356,1445376257861.78,0,0,"EUR"
"665","AT",2016,1e+11,295761377343.356,1445376257861.78,0,0,"EUR"
"666","AT",2017,1e+05,301666524135.184,1480529702843.53,1397626612840,3074003,"EUR"
"667","AT",2017,2e+05,301666524135.184,1480529702843.53,1206835033639,1757867,"EUR"
"668","AT",2017,5e+05,301666524135.184,1480529702843.53,855219113795,589884,"EUR"
"669","AT",2017,1e+06,301666524135.184,1480529702843.53,567751354833,173675,"EUR"
"670","AT",2017,2e+06,301666524135.184,1480529702843.53,431526892743,68716,"EUR"
"671","AT",2017,5e+06,301666524135.184,1480529702843.53,282835187389,19290,"EUR"
"672","AT",2017,1e+07,301666524135.184,1480529702843.53,196832650891,6648,"EUR"
"673","AT",2017,2e+07,301666524135.184,1480529702843.53,136458566323,2196,"EUR"
"674","AT",2017,5e+07,301666524135.184,1480529702843.53,86163153051,480,"EUR"
"675","AT",2017,1e+08,301666524135.184,1480529702843.53,62558012163,136,"EUR"
"676","AT",2017,2e+08,301666524135.184,1480529702843.53,53376755269,60,"EUR"
"677","AT",2017,5e+08,301666524135.184,1480529702843.53,44329852090,33,"EUR"
"678","AT",2017,1e+09,301666524135.184,1480529702843.53,27618411827,8,"EUR"
"679","AT",2017,2e+09,301666524135.184,1480529702843.53,20713808870,3,"EUR"
"680","AT",2017,5e+09,301666524135.184,1480529702843.53,18235233450,2,"EUR"
"681","AT",2017,1e+10,301666524135.184,1480529702843.53,11861753798,1,"EUR"
"682","AT",2017,2e+10,301666524135.184,1480529702843.53,0,0,"EUR"
"683","AT",2017,5e+10,301666524135.184,1480529702843.53,0,0,"EUR"
"684","AT",2017,1e+11,301666524135.184,1480529702843.53,0,0,"EUR"
"685","AT",2018,1e+05,314854358811.218,1543245104867.65,1459473413173,3151647,"EUR"
"686","AT",2018,2e+05,314854358811.218,1543245104867.65,1266041995288,1819222,"EUR"
"687","AT",2018,5e+05,314854358811.218,1543245104867.65,901430879857,613159,"EUR"
"688","AT",2018,1e+06,314854358811.218,1543245104867.65,605078105572,185986,"EUR"
"689","AT",2018,2e+06,314854358811.218,1543245104867.65,457223637742,71422,"EUR"
"690","AT",2018,5e+06,314854358811.218,1543245104867.65,302970902974,20264,"EUR"
"691","AT",2018,1e+07,314854358811.218,1543245104867.65,212749316830,6997,"EUR"
"692","AT",2018,2e+07,314854358811.218,1543245104867.65,149160517683,2307,"EUR"
"693","AT",2018,5e+07,314854358811.218,1543245104867.65,96247457436,501,"EUR"
"694","AT",2018,1e+08,314854358811.218,1543245104867.65,71767324527,143,"EUR"
"695","AT",2018,2e+08,314854358811.218,1543245104867.65,61951684897,57,"EUR"
"696","AT",2018,5e+08,314854358811.218,1543245104867.65,54580566562,34,"EUR"
"697","AT",2018,1e+09,314854358811.218,1543245104867.65,36749933910,8,"EUR"
"698","AT",2018,2e+09,314854358811.218,1543245104867.65,31669297886,4,"EUR"
"699","AT",2018,5e+09,314854358811.218,1543245104867.65,26334630060,2,"EUR"
"700","AT",2018,1e+10,314854358811.218,1543245104867.65,19475771427,1,"EUR"
"701","AT",2018,2e+10,314854358811.218,1543245104867.65,0,0,"EUR"
"702","AT",2018,5e+10,314854358811.218,1543245104867.65,0,0,"EUR"
"703","AT",2018,1e+11,314854358811.218,1543245104867.65,0,0,"EUR"
"704","AT",2019,1e+05,325287621048.857,1599757437347.47,1517918478962,3223128,"EUR"
"705","AT",2019,2e+05,325287621048.857,1599757437347.47,1326342431462,1901637,"EUR"
"706","AT",2019,5e+05,325287621048.857,1599757437347.47,942330962300,634236,"EUR"
"707","AT",2019,1e+06,325287621048.857,1599757437347.47,637945029890,198548,"EUR"
"708","AT",2019,2e+06,325287621048.857,1599757437347.47,477996595179,74216,"EUR"
"709","AT",2019,5e+06,325287621048.857,1599757437347.47,317726224214,21219,"EUR"
"710","AT",2019,1e+07,325287621048.857,1599757437347.47,223762355453,7398,"EUR"
"711","AT",2019,2e+07,325287621048.857,1599757437347.47,156254953978,2417,"EUR"
"712","AT",2019,5e+07,325287621048.857,1599757437347.47,100927280334,527,"EUR"
"713","AT",2019,1e+08,325287621048.857,1599757437347.47,76235983616,158,"EUR"
"714","AT",2019,2e+08,325287621048.857,1599757437347.47,64055653142,57,"EUR"
"715","AT",2019,5e+08,325287621048.857,1599757437347.47,56404405204,34,"EUR"
"716","AT",2019,1e+09,325287621048.857,1599757437347.47,38857517928,8,"EUR"
"717","AT",2019,2e+09,325287621048.857,1599757437347.47,36177689105,6,"EUR"
"718","AT",2019,5e+09,325287621048.857,1599757437347.47,24118459403,2,"EUR"
"719","AT",2019,1e+10,325287621048.857,1599757437347.47,16882921582,1,"EUR"
"720","AT",2019,2e+10,325287621048.857,1599757437347.47,0,0,"EUR"
"721","AT",2019,5e+10,325287621048.857,1599757437347.47,0,0,"EUR"
"722","AT",2019,1e+11,325287621048.857,1599757437347.47,0,0,"EUR"
"723","AT",2020,1e+05,309901350617.579,1709160497575.55,1632164533656,3332231,"EUR"
"724","AT",2020,2e+05,309901350617.579,1709160497575.55,1438202151887,2001264,"EUR"
"725","AT",2020,5e+05,309901350617.579,1709160497575.55,1029814031621,673314,"EUR"
"726","AT",2020,1e+06,309901350617.579,1709160497575.55,713685746737,227529,"EUR"
"727","AT",2020,2e+06,309901350617.579,1709160497575.55,524235957674,80349,"EUR"
"728","AT",2020,5e+06,309901350617.579,1709160497575.55,351578838695,23764,"EUR"
"729","AT",2020,1e+07,309901350617.579,1709160497575.55,247382696858,8431,"EUR"
"730","AT",2020,2e+07,309901350617.579,1709160497575.55,171044185790,2785,"EUR"
"731","AT",2020,5e+07,309901350617.579,1709160497575.55,107397117503,618,"EUR"
"732","AT",2020,1e+08,309901350617.579,1709160497575.55,78697839575,190,"EUR"
"733","AT",2020,2e+08,309901350617.579,1709160497575.55,62587605362,61,"EUR"
"734","AT",2020,5e+08,309901350617.579,1709160497575.55,53891697865,35,"EUR"
"735","AT",2020,1e+09,309901350617.579,1709160497575.55,35107806683,8,"EUR"
"736","AT",2020,2e+09,309901350617.579,1709160497575.55,30730274678,5,"EUR"
"737","AT",2020,5e+09,309901350617.579,1709160497575.55,20136647225,2,"EUR"
"738","AT",2020,1e+10,309901350617.579,1709160497575.55,14445855618,1,"EUR"
"739","AT",2020,2e+10,309901350617.579,1709160497575.55,0,0,"EUR"
"740","AT",2020,5e+10,309901350617.579,1709160497575.55,0,0,"EUR"
"741","AT",2020,1e+11,309901350617.579,1709160497575.55,0,0,"EUR"
"742","AT",2021,1e+05,334122882793.274,1825138084812.64,1746634365067,3441405,"EUR"
"743","AT",2021,2e+05,334122882793.274,1825138084812.64,1554112378617,2119998,"EUR"
"744","AT",2021,5e+05,334122882793.274,1825138084812.64,1121308680993,719338,"EUR"
"745","AT",2021,1e+06,334122882793.274,1825138084812.64,790770306653,253959,"EUR"
"746","AT",2021,2e+06,334122882793.274,1825138084812.64,572270287380,84613,"EUR"
"747","AT",2021,5e+06,334122882793.274,1825138084812.64,390802183063,25679,"EUR"
"748","AT",2021,1e+07,334122882793.274,1825138084812.64,277760870391,9100,"EUR"
"749","AT",2021,2e+07,334122882793.274,1825138084812.64,195366684919,3032,"EUR"
"750","AT",2021,5e+07,334122882793.274,1825138084812.64,126153689698,671,"EUR"
"751","AT",2021,1e+08,334122882793.274,1825138084812.64,94478948611,200,"EUR"
"752","AT",2021,2e+08,334122882793.274,1825138084812.64,76190169236,55,"EUR"
"753","AT",2021,5e+08,334122882793.274,1825138084812.64,70060353934,35,"EUR"
"754","AT",2021,1e+09,334122882793.274,1825138084812.64,52082439709,11,"EUR"
"755","AT",2021,2e+09,334122882793.274,1825138084812.64,46924925387,7,"EUR"
"756","AT",2021,5e+09,334122882793.274,1825138084812.64,34242513120,3,"EUR"
"757","AT",2021,1e+10,334122882793.274,1825138084812.64,22743792665,1,"EUR"
"758","AT",2021,2e+10,334122882793.274,1825138084812.64,22743792665,1,"EUR"
"759","AT",2021,5e+10,334122882793.274,1825138084812.64,0,0,"EUR"
"760","AT",2021,1e+11,334122882793.274,1825138084812.64,0,0,"EUR"
"761","AT",2022,1e+05,364974415275.313,1918793302017.42,1857352889149,3542398,"EUR"
"762","AT",2022,2e+05,364974415275.313,1918793302017.42,1669611023719,2248226,"EUR"
"763","AT",2022,5e+05,364974415275.313,1918793302017.42,1214854345784,770771,"EUR"
"764","AT",2022,1e+06,364974415275.313,1918793302017.42,874288563684,285677,"EUR"
"765","AT",2022,2e+06,364974415275.313,1918793302017.42,620727995106,88442,"EUR"
"766","AT",2022,5e+06,364974415275.313,1918793302017.42,432295223680,27625,"EUR"
"767","AT",2022,1e+07,364974415275.313,1918793302017.42,309728751224,9678,"EUR"
"768","AT",2022,2e+07,364974415275.313,1918793302017.42,222068557272,3259,"EUR"
"769","AT",2022,5e+07,364974415275.313,1918793302017.42,147960931592,732,"EUR"
"770","AT",2022,1e+08,364974415275.313,1918793302017.42,113404302749,216,"EUR"
"771","AT",2022,2e+08,364974415275.313,1918793302017.42,93130363479,58,"EUR"
"772","AT",2022,5e+08,364974415275.313,1918793302017.42,85929369596,37,"EUR"
"773","AT",2022,1e+09,364974415275.313,1918793302017.42,67138400084,13,"EUR"
"774","AT",2022,2e+09,364974415275.313,1918793302017.42,60111184234,8,"EUR"
"775","AT",2022,5e+09,364974415275.313,1918793302017.42,49665322835,5,"EUR"
"776","AT",2022,1e+10,364974415275.313,1918793302017.42,26019691122,1,"EUR"
"777","AT",2022,2e+10,364974415275.313,1918793302017.42,26019691122,1,"EUR"
"778","AT",2022,5e+10,364974415275.313,1918793302017.42,0,0,"EUR"
"779","AT",2022,1e+11,364974415275.313,1918793302017.42,0,0,"EUR"
"780","AT",2023,1e+05,390837411038.6,2044195508321,1972277675899,3634083,"EUR"
"781","AT",2023,2e+05,390837411038.6,2044195508321,1784262175695,2352780,"EUR"
"782","AT",2023,5e+05,390837411038.6,2044195508321,1313079071406,834003,"EUR"
"783","AT",2023,1e+06,390837411038.6,2044195508321,958646639617,323358,"EUR"
"784","AT",2023,2e+06,390837411038.6,2044195508321,660532268043,92717,"EUR"
"785","AT",2023,5e+06,390837411038.6,2044195508321,464038702995,29952,"EUR"
"786","AT",2023,1e+07,390837411038.6,2044195508321,329123625077,10336,"EUR"
"787","AT",2023,2e+07,390837411038.6,2044195508321,236220847325,3577,"EUR"
"788","AT",2023,5e+07,390837411038.6,2044195508321,155020670457,803,"EUR"
"789","AT",2023,1e+08,390837411038.6,2044195508321,116094199632,229,"EUR"
"790","AT",2023,2e+08,390837411038.6,2044195508321,92654423801,52,"EUR"
"791","AT",2023,5e+08,390837411038.6,2044195508321,86790690960,33,"EUR"
"792","AT",2023,1e+09,390837411038.6,2044195508321,70169431293,12,"EUR"
"793","AT",2023,2e+09,390837411038.6,2044195508321,63207451165,7,"EUR"
"794","AT",2023,5e+09,390837411038.6,2044195508321,51023985940,4,"EUR"
"795","AT",2023,1e+10,390837411038.6,2044195508321,31786935586,1,"EUR"
"796","AT",2023,2e+10,390837411038.6,2044195508321,31786935586,1,"EUR"
"797","AT",2023,5e+10,390837411038.6,2044195508321,0,0,"EUR"
"798","AT",2023,1e+11,390837411038.6,2044195508321,0,0,"EUR"
"799","AU",2010,1e+05,776309893181.019,4087350654707.62,3886599132854,8079898,"EUR"
"800","AU",2010,2e+05,776309893181.019,4087350654707.62,3446136205594,5029043,"EUR"
"801","AU",2010,5e+05,776309893181.019,4087350654707.62,2422427453964,1773878,"EUR"
"802","AU",2010,1e+06,776309893181.019,4087350654707.62,1646715264477,640520,"EUR"
"803","AU",2010,2e+06,776309893181.019,4087350654707.62,1065088673446,211042,"EUR"
"804","AU",2010,5e+06,776309893181.019,4087350654707.62,562698562478,43397,"EUR"
"805","AU",2010,1e+07,776309893181.019,4087350654707.62,357683703480,12637,"EUR"
"806","AU",2010,2e+07,776309893181.019,4087350654707.62,239406492449,3820,"EUR"
"807","AU",2010,5e+07,776309893181.019,4087350654707.62,155037002264,953,"EUR"
"808","AU",2010,1e+08,776309893181.019,4087350654707.62,110022787054,295,"EUR"
"809","AU",2010,2e+08,776309893181.019,4087350654707.62,93087504374,161,"EUR"
"810","AU",2010,5e+08,776309893181.019,4087350654707.62,65583430874,83,"EUR"
"811","AU",2010,1e+09,776309893181.019,4087350654707.62,16821090669,8,"EUR"
"812","AU",2010,2e+09,776309893181.019,4087350654707.62,10711187780,4,"EUR"
"813","AU",2010,5e+09,776309893181.019,4087350654707.62,0,0,"EUR"
"814","AU",2010,1e+10,776309893181.019,4087350654707.62,0,0,"EUR"
"815","AU",2010,2e+10,776309893181.019,4087350654707.62,0,0,"EUR"
"816","AU",2010,5e+10,776309893181.019,4087350654707.62,0,0,"EUR"
"817","AU",2010,1e+11,776309893181.019,4087350654707.62,0,0,"EUR"
"818","AU",2011,1e+05,897135257709.961,4458547184402.66,4277101177219,8504842,"EUR"
"819","AU",2011,2e+05,897135257709.961,4458547184402.66,3828599947958,5405564,"EUR"
"820","AU",2011,5e+05,897135257709.961,4458547184402.66,2746638809086,1982461,"EUR"
"821","AU",2011,1e+06,897135257709.961,4458547184402.66,1884109486098,724350,"EUR"
"822","AU",2011,2e+06,897135257709.961,4458547184402.66,1206048656575,230284,"EUR"
"823","AU",2011,5e+06,897135257709.961,4458547184402.66,656813500662,50349,"EUR"
"824","AU",2011,1e+07,897135257709.961,4458547184402.66,418293115180,14578,"EUR"
"825","AU",2011,2e+07,897135257709.961,4458547184402.66,281444027986,4393,"EUR"
"826","AU",2011,5e+07,897135257709.961,4458547184402.66,184825083495,1092,"EUR"
"827","AU",2011,1e+08,897135257709.961,4458547184402.66,133175801144,339,"EUR"
"828","AU",2011,2e+08,897135257709.961,4458547184402.66,111276279076,166,"EUR"
"829","AU",2011,5e+08,897135257709.961,4458547184402.66,82485414171,84,"EUR"
"830","AU",2011,1e+09,897135257709.961,4458547184402.66,30388907522,12,"EUR"
"831","AU",2011,2e+09,897135257709.961,4458547184402.66,22486354739,6,"EUR"
"832","AU",2011,5e+09,897135257709.961,4458547184402.66,6465725005,1,"EUR"
"833","AU",2011,1e+10,897135257709.961,4458547184402.66,0,0,"EUR"
"834","AU",2011,2e+10,897135257709.961,4458547184402.66,0,0,"EUR"
"835","AU",2011,5e+10,897135257709.961,4458547184402.66,0,0,"EUR"
"836","AU",2011,1e+11,897135257709.961,4458547184402.66,0,0,"EUR"
"837","AU",2012,1e+05,1014021282244.7,4884091454843.03,4715169397335,8972711,"EUR"
"838","AU",2012,2e+05,1014021282244.7,4884091454843.03,4262626996977,5849276,"EUR"
"839","AU",2012,5e+05,1014021282244.7,4884091454843.03,3113568377623,2227287,"EUR"
"840","AU",2012,1e+06,1014021282244.7,4884091454843.03,2153225963799,826703,"EUR"
"841","AU",2012,2e+06,1014021282244.7,4884091454843.03,1399077116303,273217,"EUR"
"842","AU",2012,5e+06,1014021282244.7,4884091454843.03,753644381255,58189,"EUR"
"843","AU",2012,1e+07,1014021282244.7,4884091454843.03,476004399879,16691,"EUR"
"844","AU",2012,2e+07,1014021282244.7,4884091454843.03,318692884972,5020,"EUR"
"845","AU",2012,5e+07,1014021282244.7,4884091454843.03,208728295073,1237,"EUR"
"846","AU",2012,1e+08,1014021282244.7,4884091454843.03,151628060487,395,"EUR"
"847","AU",2012,2e+08,1014021282244.7,4884091454843.03,122304827323,162,"EUR"
"848","AU",2012,5e+08,1014021282244.7,4884091454843.03,93538808139,79,"EUR"
"849","AU",2012,1e+09,1014021282244.7,4884091454843.03,49268803900,16,"EUR"
"850","AU",2012,2e+09,1014021282244.7,4884091454843.03,36893227565,7,"EUR"
"851","AU",2012,5e+09,1014021282244.7,4884091454843.03,19691954797,2,"EUR"
"852","AU",2012,1e+10,1014021282244.7,4884091454843.03,14010086417,1,"EUR"
"853","AU",2012,2e+10,1014021282244.7,4884091454843.03,0,0,"EUR"
"854","AU",2012,5e+10,1014021282244.7,4884091454843.03,0,0,"EUR"
"855","AU",2012,1e+11,1014021282244.7,4884091454843.03,0,0,"EUR"
"856","AU",2013,1e+05,944177978144.538,4665477596915.95,4475523466715,8865674,"EUR"
"857","AU",2013,2e+05,944177978144.538,4665477596915.95,4010808586110,5654719,"EUR"
